Beta0,amp,phase,mu_EI,mu_IR,mu_RS,rho,N,S0,E0,I0,R0,k,loglik,loglik.se
0.34954527922720574,0.952698291813685,-3.8580932844727465,107.90430887552607,0.2124779770446383,28.449285418267902,3.602835002333243e-4,3800000,0.23896684682781932,0.024223298602891307,0.023905856259237763,0.7129039983100516,1.9877204554016632,-1022.4406099134653,0.0011934965255711591
6.990536982819686,0.0033221073841261193,-21.74756215099125,82.6960862213787,25.450036506542073,145.54073203003776,3.087617036621182e-4,3800000,0.24295299060330325,0.024911936633908047,0.024350727785769823,0.7077843449770189,0.7785377578091321,-1154.670916783236,0.013344281884647842
6.5091772375172035,0.039790652481452214,-6.805313452858161,85.74385215648071,20.612698655168494,162.02479556008356,0.022836577805554023,3800000,0.23292918077485764,0.02307222585123377,0.023081720797600555,0.7209168725763081,1.1651039026615957,-1219.956775379669,1.3213101759587822
7.197536695093587,0.021988357785471452,-15.918213242228607,20.520941642505647,156.2483307204232,153.30308554316434,2.3143578240723142e-4,3800000,0.242428829658313,0.024169169590501638,0.02334095934258505,0.7100610414086003,0.885482706590716,-1165.8127403043286,0.018437250557999656
7.575917738393578,0.22917007746592133,-8.76464144009886,61.861486078517174,14.165216423040771,80.7490037036241,6.130728936392077e-5,3800000,0.23220979648189327,0.023815850328410694,0.023174892036177404,0.7207994611535188,1.793818036917002,-1031.8586980095558,0.004710698744016722
8.767750602862044,0.2330848054942206,-8.855426647843482,38.47790628698969,35.169127923364385,257.7068318291879,5.347694061331353e-5,3800000,0.24103314203863274,0.023701562432317226,0.023962732887993252,0.7113025626410567,1.960736323118101,-1030.5782721930052,0.0036575970840751083
3.8401433707495434,0.025829676311424302,-11.622992544027067,110.99852439598011,5.770344114738829,14.395326659156364,0.4818298106407975,3800000,0.2372138302184973,0.023954513627432207,0.023779468900061947,0.7150521872540085,1.1606644525135237,-1376.725734011124,0.29912967058038265
0.18241126266777785,0.548602599622781,-9.9988350085541,8.564526885572137,0.01734874991194284,8.140119122939987,0.0015612498251319998,3800000,0.23836791159244006,0.023744531098646507,0.023051051559586,0.7148365057493274,0.8033200625196429,-1115.4572613062592,3.5570828702262576e-4
7.14665672568388,0.06253488745939317,-3.6095160976394287,26.873234560239524,147.13310188848152,0.7776799088308175,0.0017598980834436684,3800000,0.2287146492404967,0.023771951450609743,0.024389032052347288,0.7231243672565462,2.1676186872690133,-1023.6373208476462,0.06687899051597736
5.629318142440212,0.08501214073356057,-10.519865210031263,209.65788506348966,13.028480497514783,11.645830997383909,0.30539734343778,3800000,0.2341950297259609,0.022877807130798032,0.022680725345023328,0.7202464377982177,1.600815191144007,-1248.3093559026386,0.41649962155696896
6.703078734450585,0.003053728743891763,-21.249924657624963,19.967268326889638,24.715127816788627,0.2966767095450876,0.26925787369781357,3800000,0.23925207200428714,0.02438977089224729,0.0245376294838402,0.7118205276196254,1.9338710205587901,-1071.402934844546,0.14761974557164775
3.7213102614535285,0.10710602789723314,-10.595558029023671,10.534646297338572,5.839639390501407,10.184459861715196,0.7299912540113337,3800000,0.23779498668177895,0.0236616009831797,0.02352578787976747,0.715017624455274,1.4812344674547806,-1324.1124232784332,0.5639554492133295
6.818201204730987,0.0434460678956851,-7.579295660995626,57.18139290748413,34.158303201573325,342.5202524411772,0.05237995388209704,3800000,0.24065198942281443,0.02354399294231544,0.023794274400107816,0.7120097432347624,0.8902798662965127,-1215.3966933038228,0.3094325732836562
6.9188166033273095,0.0012911690111172588,-18.524686545156307,35.86192635137018,277.01795390178893,0.2993932868917336,0.2980547335087065,3800000,0.23565439487706344,0.0232187900739183,0.024773267782094283,0.7163535472669239,2.376554171353774,-1065.888842049308,0.17864722733391109
6.63795065405579,0.013486901472333888,-16.56948112568935,217.82791936915297,23.124330912494628,39.57364789624725,0.26357814905398663,3800000,0.24048182129040713,0.023913025099304805,0.02358379853237972,0.7120213550779082,1.3655045470860028,-1367.671021052853,0.9325821320716917
6.84352640988951,0.03370613302474772,-8.618871434673666,23.965027963596963,207.87421970912504,7.312099804530252,0.033247390006306755,3800000,0.237662797670351,0.023170804793239866,0.023961566830439884,0.7152048307059693,0.7823081839027474,-1199.517888414442,0.4046715467745026
2.0617893518029398,0.10542348362953413,-9.036568887064153,153.28152636784236,2.604101025368257,91.92864865912061,0.7314592802716577,3800000,0.2408218764644023,0.023612090746951524,0.024557749474517516,0.7110082833141287,1.00238499129995,-1337.3096228692195,0.11358030442238078
6.411403339510955,0.07771330885334181,-14.714618005238888,44.0623662502384,22.71227599477702,221.93607286114658,0.9978254460147565,3800000,0.24001780720449112,0.02400529303634176,0.023594161272259058,0.7123827384869081,1.2114425674318354,-1203.344944901856,0.276964269671931
6.871837301526442,0.07719636282151283,-6.784132590681335,319.75241786970787,19.56553870397951,118.51524007364767,1.9205991371495365e-4,3800000,0.24366685145250427,0.024021364240776753,0.023454327330923164,0.7088574569757958,1.7159005930025266,-1073.621759937658,0.05877538773790686
6.910161682907752,0.04629016493757412,-3.240059873057166,111.17378750614085,40.16340502508637,4.965608611326508,0.044037561968180636,3800000,0.24091454368906384,0.024009202230083054,0.0241756577193947,0.7109005963614584,1.0515054438249947,-1206.3138864735517,0.13709357930163585
6.999091476348764,0.047895000769950735,-2.662027123316487,31.102773353935923,68.60715790600817,92.13373133196707,0.0012127827225059521,3800000,0.2392409439760571,0.023192725714844473,0.024222014040990194,0.7133443162681082,1.6127998869650575,-1162.069904866518,2.275292322413057
6.9139480046005435,0.0022352190594486262,-20.871363113524456,27.70833381432692,881.1377277917251,0.27273836363287035,0.24705781097015264,3800000,0.23657825710869376,0.024265925079651366,0.024382062043656925,0.714773755767998,2.2845656549997813,-1069.598409322714,0.16605989974301996
166.10402187719728,0.002465595565853122,-3.0286471470641283,187.15843341291378,37.38572243105108,0.024593577986711662,9.892131356952938e-4,3800000,0.23699084242284602,0.023706304795739305,0.023605871249567853,0.7156969815318469,0.729942049798899,-1130.0089532878078,0.0010042888291553061
10.406880202606875,0.9193116379857903,-2.9073766853787584,0.21078299715352874,44.4930469474261,113.41112000669433,4.4058867418904775e-4,3800000,0.23742169612841568,0.02458548477646175,0.023843389570023417,0.7141494295250992,2.006685527640664,-1017.0050910456885,8.766042995085793e-4
0.30569072838136846,0.9013386529335182,-3.165970005417116,25.654976623685698,0.21677702198546014,136.07161362259257,4.521040502405267e-4,3800000,0.2327976332859114,0.02356490980090204,0.02362362798313292,0.7200138289300536,2.1696478801509977,-1024.942180875908,0.0014851388314109381
2.4071637119373106,0.12456345834740433,-7.962375402315697,109.8128907806396,3.1835530206499714,305.4652495252072,0.9529507439042716,3800000,0.2321320236999255,0.023971320447314873,0.02394196354914118,0.7199546923036183,1.1268295712998493,-1362.015025775229,0.07900646356282148
8.257483454821571,0.181204455740822,-8.63410967116143,22.925511831986576,40.72850638321593,1.1056302553009967,2.0484470756540097e-4,3800000,0.23451112674132155,0.024476084708348327,0.023796560550601364,0.7172162279997287,2.006103394775282,-1025.3629089814171,0.0071164948614016324
7.131657872538036,0.06327721924465943,-5.357611977473941,84.9648679806766,34.643550006547656,79.50790805894599,3.0731970405725446e-4,3800000,0.24005007695019637,0.023664131912687524,0.024671724193764934,0.7116140669433513,1.6654768497472638,-1087.2710562581576,0.11126491095429948
6.754313532920556,0.053244278143734745,-3.7736742009511977,161.65250835661067,21.801844079814522,0.798056302905257,0.0020515123313622854,3800000,0.23032800016013077,0.02369657327842941,0.02315761924187712,0.7228178073195626,2.242040763686598,-1058.838988995432,0.9921750358344507
6.756489966878832,0.043962940236460496,-8.532313726195945,154.43768001719724,30.652099140641507,447.65660120958796,0.07055443765111447,3800000,0.23838693896554408,0.024341875231476157,0.023425387599850557,0.7138457982031292,1.236633383853484,-1257.2145754804262,0.18433975253149318
7.087918273453702,0.056773069668022716,-2.7105325764505266,33.189407804019936,273.7307972638338,0.6807705453909517,0.0026179732435352176,3800000,0.23042405980841646,0.023293321689371062,0.02347809755115427,0.7228045209510583,2.4268717486540043,-1025.988657436058,0.3154704467965681
5.084808645906018,0.026624517845536606,-16.607122099040588,12.06516821457402,9.63530049162661,112.14969052031083,0.48457298449627534,3800000,0.24036434536723056,0.024141539538133527,0.024253477911536883,0.711240637183099,0.8813449249857596,-1278.4316902577666,0.5986444690006993
6.780358423190289,0.02979399691617777,-14.066280049071167,199.71682742724744,35.60950423897877,52.33734887030227,0.08321752581912992,3800000,0.2305981062071605,0.023439264598515246,0.023694806881825625,0.7222678223124988,0.9494182227870123,-1228.405379397486,0.46776709474129763
0.22425543254055397,0.8429950029247573,-9.72915040009831,241.37741098308916,1.388684040125774e-4,43.67018044875262,0.1721866536081626,3800000,0.23474026831747916,0.024955901021753414,0.024460065468421808,0.7158437651923456,0.7777077219377253,-1119.8046876237474,0.004454030073879478
7.0821088473489064,0.05527081778440179,-1.7285577548688722,86.36873956382595,73.47160432188228,0.6909746729566041,0.002656892698010205,3800000,0.2391675101090226,0.023823168658952745,0.02311535115977743,0.7138939700722473,2.2825276967905497,-1031.0066832699065,0.19005923108847875
6.8420738779357295,0.031191229419080823,-9.7826233769987,27.656267332141166,133.2034501364077,0.3075795491921266,0.21916815625701372,3800000,0.24371180831710493,0.02360699085405439,0.024215993564736686,0.708465207264104,2.26549100460906,-1057.572356818497,0.22091685124871716
7.873689828385203,0.1517590800817515,-9.259024334383245,171.15080507265077,34.16453122512793,6.717272743174797,1.1158780882660415e-4,3800000,0.23606288532784322,0.023339611653532506,0.02379658834151339,0.7168009146771109,1.7944871978016772,-1051.2241900678348,0.013545440612111114
2.2055742581554285,0.14290095852732373,-3.734775546508283,78.6597575226507,2.4641004066160783,21.357913480676874,2.988822478852581e-4,3800000,0.23560146575542468,0.023667053622528317,0.02347922803900621,0.7172522525830406,1.5723032766955714,-1053.0304616379444,0.015224901616838935
7.070341683926251,0.05837258632907923,-1.211110017577592,14.090837456049247,53.98257199437922,11.85127659566502,7.965240423696132e-4,3800000,0.2358560222930936,0.023731364256298237,0.02326397739425777,0.7171486360563505,1.5905132564641058,-1086.6887311365897,0.06460696546406745
8.888007052009174,0.25485568243954293,-8.392677019575107,5.200019771224975,48.813569308166265,140.2375360031208,6.84786214808249e-5,3800000,0.24127392716016272,0.02328011307914647,0.024173532989034366,0.7112724267716566,1.8642451346886908,-1030.7296780735019,0.003011994579062227
6.827737154677241,0.023757737884182124,-17.02808275132475,20.181382503621514,411.9543617586699,6.302349138506547,0.35411345857454807,3800000,0.2391044307058506,0.023601489768841962,0.02364665091155415,0.7136474286137533,1.2418560984725675,-1258.3230819416804,3.3214851433687973
6.8922514138821285,0.0024637820163751446,-25.619194582222082,69.64131049735757,241.95744017267276,0.3323332811366759,0.2531391630969632,3800000,0.2404309637776353,0.02408585577882327,0.02328728262289161,0.7121958978206497,2.463729548339599,-1075.5234433133267,0.2904207365851152
1.6183523400846034,0.4598535615273544,-7.336200886034046,1003.8248421194347,1.163222286800143,42.28426436544148,9.86412298285224e-5,3800000,0.23652999736298908,0.02298088976977608,0.02276383427003002,0.7177252785972048,1.9404609650621378,-1032.186803390902,0.0036251668407007824
6.909008132916801,0.03997919082643603,-5.528834930095206,36.63032690000528,71.06794794873409,130.3031661198561,0.007633059168710079,3800000,0.24871918226941367,0.024152643793960992,0.024563993507326284,0.702564180429299,0.8924599459932193,-1192.6652494638286,2.4941257552611633
9.67474512527186,0.30049037021682734,-11.577228744182579,20.53469180221348,41.7869873793179,17.62268314100594,4.205555867261132e-5,3800000,0.23797486416303912,0.024307717961666822,0.023895071290316018,0.7138223465849781,1.7192498095188031,-1044.7669190285028,0.0037963316287767802
4.565508942146475,0.029060899242325917,-18.61677618963809,27.60991575583217,7.730390735975635,95.29157896925477,0.47779743890882087,3800000,0.24099714360095123,0.022616536252112063,0.02414754128432221,0.7122387788626146,1.2083651801722919,-1335.920345260178,1.743529674649849
4.809125282121485,0.054627578302823984,-1.1173320424545083,24.284921730659487,8.236354766054715,53.90414827625462,0.06697510888200868,3800000,0.23433755061175587,0.023647914162342184,0.023909993840946147,0.7181045413849557,1.0154424857712288,-1266.8111176572224,0.655987202712429
17.149388095990425,0.508499564423765,-18.75032114705019,0.7197124422564549,98.01746048911846,48.64235757701664,7.45949013819671e-5,3800000,0.23337366648458358,0.023451425433096657,0.023419784977806,0.7197551231045137,0.8772203205912638,-1103.1543442313405,1.1841693536467491e-4
3.533570475450128,0.10735376350772184,-10.495315014627446,58.33911734541686,5.320769621207715,61.3906489682987,0.6895877049329597,3800000,0.23953680377241576,0.024116533971784412,0.023898126307681036,0.7124485359481186,1.1731075773307336,-1313.3362250687223,0.35866499090007053
8.82064455456371,0.24569516427528668,-8.567188095982996,6.547845963506948,49.230716944983804,35.875690748449095,6.666023759817703e-5,3800000,0.2359961179813468,0.02352433415443202,0.023159125864717727,0.7173204219995034,1.8178153874275167,-1031.144411348033,0.0031868806775304163
6.770810838561557,0.0735846037139914,-4.589300025089437,96.44339075965604,18.85128149728507,82.36028863145734,2.6599120325075545e-4,3800000,0.24005581906925944,0.02307689856418217,0.023456521908614945,0.7134107604579436,1.8854873300871562,-1062.0246780443708,0.030512009438531155
6.81713739375329,0.02087950006921781,-11.093793400673196,50.12122586618592,40.139824032751434,0.3369076680768975,0.26237534953538616,3800000,0.2429355535424132,0.02415050285329401,0.023813740671306424,0.7091002029329864,2.260350133178577,-1064.3968447915802,0.271577335846784
6.741636723418639,0.008213664084587086,-18.155328152996603,182.35249420974654,28.15339151515045,31.525259262740235,0.1372016499397952,3800000,0.2305162844334533,0.022983985943616447,0.023098475105002472,0.7234012545179279,1.2094233414539728,-1279.3250104861002,0.2805583022229926
8.798675395028509,0.24586913806536925,-9.659214836170962,31.14135010121975,27.380910011665318,2.728514367126618,8.428298064048195e-5,3800000,0.23361404567425564,0.023946102613762812,0.02455921199769956,0.717880639714282,1.9089860500785716,-1029.7671160791692,0.004409804552677611
6.989212703307188,0.006041108860338271,-20.81343136045248,90.32468637173262,24.294813857442776,106.80678990883261,2.0459983628687788e-4,3800000,0.24682235266423005,0.0237758338165668,0.024396758111102996,0.7050050554081001,0.7843822348737371,-1180.0011107824103,0.012598921621911058
7.7667349615646,0.14603491921887296,-7.833040578850564,93.31181976492515,28.022281906511086,31.12804411831998,9.492819152917533e-5,3800000,0.23740416752453147,0.02322766873120109,0.02434846932028389,0.7150196944239835,1.8445321992042323,-1037.7057902826855,0.005626153294383502
0.4706910715261949,0.5055352581748831,-6.064786410665109,109.37166442472189,0.5458048468542769,141.0697516549509,0.6700636821335305,3800000,0.24064559038899552,0.023886887278943843,0.023497894044296964,0.7119696282877636,0.5061827271530057,-1296.1443371953505,0.1482211979021032
8.229631424075864,0.17553058117351344,-8.366905012770435,38.90341124414545,522.5579390721207,1.1481423046687176,2.0762283921279214e-4,3800000,0.24065809273907066,0.02411348586842401,0.023146875984269438,0.7120815454082359,1.9251533765698952,-1024.4966640167327,0.007897828922181608
7.034228881533899,0.053677900913159785,-2.9537256211334664,51.53470280050039,36.40466585795746,0.6288131973307967,0.002761906401627008,3800000,0.23543999021203738,0.0239742234873791,0.023862094866980474,0.7167236914336031,2.3585749678745307,-1038.2091464750833,0.4213455159189497
10.529830147694106,0.9099575853024315,-3.2110748330755894,0.20832633644856735,67.86156749874233,3.2060006846143234,4.4518362906005506e-4,3800000,0.23398868305781284,0.023378474821224807,0.023503774214989732,0.7191290679059725,2.014904517651153,-1016.347830302571,8.929915295311666e-4
7.963632348422229,0.226365806383462,-9.113802413833797,28.8992621670091,17.137927584198675,343.5229986980242,6.128541687951095e-5,3800000,0.23645747442884868,0.024180492494394183,0.02428390980024285,0.7150781232765143,1.8211299892786017,-1032.2847420663077,0.0036326018271781216
6.327202951384616,0.04677709491058868,1.114998287563401,11.835801875005957,16.866918427691505,1.5176685995376429,0.01536042755782775,3800000,0.23255901515218955,0.023007134183927025,0.023700136962910016,0.7207337137009734,1.1057928849131085,-1130.2274229586494,0.5237545270433327
5.462518188062072,0.013578961257777602,-16.02310053828417,481.0938428214505,11.044657593892524,45.88228408291646,0.1971214352445197,3800000,0.23514689082491,0.023699602545356448,0.023405277059916258,0.7177482295698172,0.8779944942215002,-1276.3398057168502,0.9781676073200143
