Beta0,amp,phase,mu_EI,mu_IR,mu_RS,rho,N,S0,E0,I0,R0,k,loglik,loglik.se
8.262809876599333,0.18226256497446328,-8.638926210692764,2668.6919206232233,1207.8268318776452,6137.29630493385,6.529506828519609e-5,3800000,0.23627520202090158,0.02419409429157843,0.023737920325868016,0.715792783361652,1.840446270482929,-1036.6722808958696,0.006533058107053792
7.276035094432037,0.07173689594156217,-5.907675303419994,4081.6212367175885,5771.684567167307,3032.9488105495157,1.96095488510205e-4,3800000,0.2445236540257144,0.023436508280845834,0.02328036362275497,0.7087594740706848,1.748426678162715,-1070.1490392754815,0.04187161342215932
8.563240321887958,0.20988553876596827,-8.892625344638427,1022.8501893381324,5387.508292790314,716.0527801076593,5.46268037420675e-5,3800000,0.24378368003586645,0.023091465809988228,0.023855788993876463,0.7092690651602688,1.866941933579032,-1034.5929745760973,0.003727134733070921
7.268117946423127,0.07301166139026517,-5.8433531463174315,4021.379701104033,1796.4280602203692,8266.099126555384,2.075929040691895e-4,3800000,0.23863570247762056,0.023632729001769045,0.023420346838006867,0.7143112216826034,1.5212705566640399,-1068.715487440326,0.03718653583147363
7.284084926177941,0.07735779453013183,-5.867329414981445,2847.1106321341313,32021.086947990985,1889.3250254521754,2.0979072161896406e-4,3800000,0.24120796738793907,0.02432375830151989,0.023773453720568254,0.7106948205899727,1.8330881591259802,-1073.7854369618324,0.057375932645196415
7.479418235689024,0.09795134566988285,-7.01110864476131,105.93540636444143,11495.270427045469,10536.41439493916,1.3848150848812252e-4,3800000,0.23626286444581365,0.02393758943582625,0.02387272729111696,0.7159268188272432,1.6865305305279694,-1051.918974314366,0.015015996213253084
7.523483576902748,0.10559583517562449,-7.981324761169544,444.2666841953206,48879.018216204175,4276.160832057932,1.2849390567758559e-4,3800000,0.2386169060304655,0.024353960989256705,0.02402220891938349,0.7130069240608943,1.7256013887194168,-1064.6540641535341,0.030453883582340194
7.956247069566853,0.14955351805449263,-8.164738472903998,3305.4043966081354,14825.61544066394,4822.559791266709,7.877432856371916e-5,3800000,0.23152784111705554,0.024022614628275617,0.02329926384604208,0.7211502804086266,1.8194844778018888,-1038.9736419153257,0.00952312248689855
8.157282364646766,0.17021732972303957,-8.684495387949001,152.7918294201082,10252.371127341805,1325.7676832749557,6.71156759130157e-5,3800000,0.23959337297329067,0.02346818802235776,0.023857028030673744,0.7130814109736778,1.779869458963212,-1037.4996091557487,0.0064346481025862445
8.418882672703079,0.1990540612161426,-8.621702561500516,8424.324206981248,3972.9867096573066,238.8572378259399,6.179260107575274e-5,3800000,0.23878370184585473,0.024868927073699545,0.023761153850313195,0.7125862172301324,1.7567017978924533,-1035.4898792721094,0.0029892108570205712
7.354915106529501,0.09101113691327509,-7.195626277094179,9607.024976911289,10936.277701959803,2950.260035292142,1.9552536315996146e-4,3800000,0.23532081686531708,0.02390615518149758,0.02388742721780991,0.7168856007353754,1.8128550172132574,-1087.63761146285,0.09537118095848571
8.371606401805673,0.1912802525263322,-8.772507761729782,1193.1472137627466,214.87962469461087,5714.522914346707,6.166803383881813e-5,3800000,0.2332553713507622,0.02279575020720223,0.023763365199385884,0.7201855132426497,1.8034780909907746,-1034.4089977994158,0.0035087012961052965
7.2819455459238265,0.07807950933653059,-6.909244513081927,1750.464489432713,321.45945037136113,55244.0532138789,2.0013707268348098e-4,3800000,0.23888287414447867,0.024538562126084323,0.024149654695441107,0.7124289090339959,1.9366958180531513,-1101.4604544149931,0.18022333282186007
6.971652942053043,0.0017018648215248791,-8.019044644909277,5710.182715961325,75.34349754748388,1992.635689447172,6.156327333271107e-4,3800000,0.24433042239020727,0.023744192996406906,0.023980488854313902,0.7079448957590718,1.0641963712814484,-1748.4016658378816,9.014597982189388
7.197249739920901,0.06123607471538096,-4.8429718595702,2249.034256950749,33710.72189171206,446.9177283543256,2.3951433890009874e-4,3800000,0.2345123161772976,0.02365099570657617,0.023012343458807608,0.7188243446573187,1.7474709688065502,-1083.516739080753,0.049792444609823794
