Beta0,amp,phase,mu_EI,mu_IR,mu_RS,rho,N,S0,E0,I0,R0,k,loglik,loglik.se
10.300809967172144,0.9750947386389738,-2.587602343249,0.19815384950899712,283.72003199235235,77.08013250676332,4.969410262760288e-4,3800000,0.22934564744227962,0.023039544825361285,0.023348180160515018,0.7242666275718441,2.2530604083664407,-1017.3467790417232,0.001482961953838077
10.435871268723346,0.7058279451576438,-4.423506873779151,0.32165017748975033,134.69480828750125,140.6991221932185,2.894887669948929e-4,3800000,0.24158624765138215,0.02372933027716206,0.02369371615444693,0.710990705917009,1.9523175758826448,-1019.994612003549,8.07766093568986e-4
10.274862159772745,0.9799870140911063,-2.6232915026787915,0.1936867988864671,97.14054652087106,35.81522181056785,4.939926137658971e-4,3800000,0.2369054764872148,0.02262102767420609,0.023211518532562175,0.7172619773060169,2.130035415226976,-1015.9742973358509,9.55059259277188e-4
10.557952027809536,0.9834217618871662,-2.7558682669202543,0.19245944152342084,89.43169728030365,66.54870343868812,4.6367762625980927e-4,3800000,0.2476513539376502,0.024190553648602207,0.023996915779547576,0.7041611766342001,1.9899589185599889,-1016.417826542194,0.001358641697230373
10.442659166531087,0.9190522958117562,-2.8543446081870245,0.20898035659009565,28.536926980116533,961.3040621179226,4.17264211155708e-4,3800000,0.23963551470539718,0.023618973440719296,0.023606293557105553,0.713139218296778,2.0920496698240023,-1016.7181163477443,0.00138553497061909
10.421096888499612,0.9937506489003285,-2.7016866493456404,0.1883177167231508,41.50810662754618,1525.2305356693744,4.7788571258148736e-4,3800000,0.2354934897853246,0.022606153421065735,0.023617971492276325,0.7182823853013334,2.021388015448902,-1015.3735549667956,0.001509270228873568
10.607830779344866,0.9982057707539129,-2.6661691034233272,0.1869399502693938,189.56125000017673,3026.9996170507166,4.728720088262532e-4,3800000,0.2381192629728066,0.023288567355192462,0.023071625966538428,0.7155205437054626,2.029332664442359,-1015.3853001286838,0.0010937490534020913
10.097488717081836,0.9644128168836591,-2.566065896914749,0.19560257657739746,42.79324880614524,60.96075388257676,5.032551317214537e-4,3800000,0.23002180127155625,0.023325379444537137,0.023499843323917836,0.7231529759599888,2.0671715469658096,-1016.1341068081274,0.0012241570485634452
10.44662177153298,0.9952039283311894,-2.6161336112168474,0.1874127064316394,1152.0649269824044,837.3112523910595,4.998262176474046e-4,3800000,0.2410486378924116,0.023524901883513076,0.02422768258244046,0.7111987776416347,2.1384049165129957,-1016.2356724947567,8.402632232440147e-4
10.334552184781884,0.9963813796369221,-2.485370625949465,0.18984778556733992,553.2768446774617,1040.0133925809694,5.042718666631398e-4,3800000,0.23231829188943506,0.02257840425516793,0.023847951733935172,0.7212553521214619,2.0444619135167144,-1015.634385889627,8.244079455610377e-4
10.661309405766787,0.8289896596355801,-3.467309184521175,0.2502984298393759,120.27014027009773,87.70373986720134,3.59072412880482e-4,3800000,0.23760524106718864,0.023769573851509955,0.023871083311427024,0.7147541017698743,2.096091725905381,-1018.0164581999966,6.979324033858971e-4
10.592288406174767,0.9750076107181103,-2.955836648641366,0.1950307161651826,73.10017683574222,2541.477106043853,4.6605693697455514e-4,3800000,0.23811453449128095,0.02264621951325635,0.02294690759749703,0.7162923383979657,2.065778357595366,-1015.5949759756741,0.0010894786039291095
10.554594153774035,0.9801464999800676,-2.8219344948648315,0.19258309317877967,339.3330050225052,239.6692517804382,4.7160650023617015e-4,3800000,0.23144509089953122,0.022610398259215597,0.023901302199248797,0.7220432086420044,2.0341604673786184,-1015.3774330829706,8.056937411450259e-4
10.411743328454984,0.9162558882651737,-3.1684847170110526,0.21114125457395258,32.521305160502735,25.882504487469795,4.2853389093323483e-4,3800000,0.24607353167532645,0.024466236736080133,0.02472542596065144,0.704734805627942,1.9517860899490738,-1017.241060337978,0.0014861864284716152
10.191736634026036,0.9276869096488408,-2.7462256497727044,0.2099860171604056,105.92469155427148,99.3716276999918,4.6545249565037755e-4,3800000,0.24099856497852798,0.023252811199170678,0.022836388636044307,0.712912235186257,2.072042217172932,-1016.8119475904119,7.737268885158406e-4
10.035509504073259,0.4483571157804487,-6.742636871743922,0.8874151175480544,726.3461181650605,697.3200526402943,1.2668537200846412e-4,3800000,0.2334298115998442,0.023793240761798687,0.024110201022661388,0.7186667466156957,1.853658980947846,-1026.9927264393307,0.0027916153075970593
