REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Oklahoma,2010,40,X,0.624179,X,X,X,X,X,X,19,17,3044
States,Oklahoma,2010,41,X,0.958678,X,X,X,X,X,X,29,17,3025
States,Oklahoma,2010,42,X,2.07039,X,X,X,X,X,X,70,18,3381
States,Oklahoma,2010,43,X,1.67073,X,X,X,X,X,X,48,18,2873
States,Oklahoma,2010,44,X,1.62845,X,X,X,X,X,X,49,15,3009
States,Oklahoma,2010,45,X,2.57453,X,X,X,X,X,X,76,16,2952
States,Oklahoma,2010,46,X,3.35068,X,X,X,X,X,X,103,16,3074
States,Oklahoma,2010,47,X,2.6523,X,X,X,X,X,X,64,16,2413
States,Oklahoma,2010,48,X,2.14477,X,X,X,X,X,X,64,16,2984
States,Oklahoma,2010,49,X,2.33623,X,X,X,X,X,X,51,15,2183
States,Oklahoma,2010,50,X,3.40386,X,X,X,X,X,X,111,17,3261
States,Oklahoma,2010,51,X,4.09441,X,X,X,X,X,X,85,17,2076
States,Oklahoma,2010,52,X,4.9101,X,X,X,X,X,X,142,17,2892
States,Oklahoma,2011,1,X,3.02847,X,X,X,X,X,X,100,17,3302
States,Oklahoma,2011,2,X,5.76184,X,X,X,X,X,X,180,18,3124
States,Oklahoma,2011,3,X,10.3386,X,X,X,X,X,X,345,15,3337
States,Oklahoma,2011,4,X,14.4065,X,X,X,X,X,X,511,15,3547
States,Oklahoma,2011,5,X,12.8354,X,X,X,X,X,X,287,17,2236
States,Oklahoma,2011,6,X,7.32127,X,X,X,X,X,X,170,14,2322
States,Oklahoma,2011,7,X,7.16321,X,X,X,X,X,X,176,17,2457
States,Oklahoma,2011,8,X,5.65058,X,X,X,X,X,X,185,17,3274
States,Oklahoma,2011,9,X,4.77424,X,X,X,X,X,X,129,15,2702
States,Oklahoma,2011,10,X,3.57379,X,X,X,X,X,X,108,15,3022
States,Oklahoma,2011,11,X,3.2034,X,X,X,X,X,X,83,15,2591
States,Oklahoma,2011,12,X,1.86879,X,X,X,X,X,X,47,16,2515
States,Oklahoma,2011,13,X,1.21359,X,X,X,X,X,X,25,16,2060
States,Oklahoma,2011,14,X,1.56685,X,X,X,X,X,X,45,16,2872
States,Oklahoma,2011,15,X,0.674252,X,X,X,X,X,X,16,16,2373
States,Oklahoma,2011,16,X,0.592969,X,X,X,X,X,X,14,14,2361
States,Oklahoma,2011,17,X,0.293686,X,X,X,X,X,X,8,17,2724
States,Oklahoma,2011,18,X,0.310421,X,X,X,X,X,X,7,15,2255
States,Oklahoma,2011,19,X,0.387973,X,X,X,X,X,X,8,16,2062
States,Oklahoma,2011,20,X,0.215703,X,X,X,X,X,X,5,16,2318
States,Oklahoma,2011,21,X,0.229226,X,X,X,X,X,X,4,16,1745
States,Oklahoma,2011,22,X,0.047824,X,X,X,X,X,X,1,15,2091
States,Oklahoma,2011,23,X,0.195886,X,X,X,X,X,X,4,15,2042
States,Oklahoma,2011,24,X,0.297619,X,X,X,X,X,X,5,13,1680
States,Oklahoma,2011,25,X,0,X,X,X,X,X,X,0,15,2048
States,Oklahoma,2011,26,X,0.175336,X,X,X,X,X,X,3,15,1711
States,Oklahoma,2011,27,X,0.172414,X,X,X,X,X,X,3,15,1740
States,Oklahoma,2011,28,X,0.106157,X,X,X,X,X,X,2,14,1884
States,Oklahoma,2011,29,X,0.102934,X,X,X,X,X,X,2,15,1943
States,Oklahoma,2011,30,X,0.101317,X,X,X,X,X,X,2,15,1974
States,Oklahoma,2011,31,X,0.0507099,X,X,X,X,X,X,1,12,1972
States,Oklahoma,2011,32,0,0,X,X,X,X,X,X,0,0,0
States,Oklahoma,2011,33,X,0.30722,X,X,X,X,X,X,6,15,1953
States,Oklahoma,2011,34,X,0.326397,X,X,X,X,X,X,8,16,2451
States,Oklahoma,2011,35,X,0.285225,X,X,X,X,X,X,5,16,1753
States,Oklahoma,2011,36,X,0.40783,X,X,X,X,X,X,10,17,2452
States,Oklahoma,2011,37,X,0.865426,X,X,X,X,X,X,20,17,2311
States,Oklahoma,2011,38,X,0.316313,X,X,X,X,X,X,7,16,2213
States,Oklahoma,2011,39,X,0.625782,X,X,X,X,X,X,10,14,1598
States,Oklahoma,2011,40,X,1.56483,X,X,X,X,X,X,42,19,2684
States,Oklahoma,2011,41,X,1.04128,X,X,X,X,X,X,28,18,2689
States,Oklahoma,2011,42,X,1.2191,X,X,X,X,X,X,36,20,2953
States,Oklahoma,2011,43,X,0.785855,X,X,X,X,X,X,16,16,2036
States,Oklahoma,2011,44,X,1.14192,X,X,X,X,X,X,28,19,2452
States,Oklahoma,2011,45,X,1.6163,X,X,X,X,X,X,23,12,1423
States,Oklahoma,2011,46,X,2.19328,X,X,X,X,X,X,64,18,2918
States,Oklahoma,2011,47,X,1.00604,X,X,X,X,X,X,15,17,1491
States,Oklahoma,2011,48,X,2.05744,X,X,X,X,X,X,48,17,2333
States,Oklahoma,2011,49,X,1.68188,X,X,X,X,X,X,35,17,2081
States,Oklahoma,2011,50,X,0.958606,X,X,X,X,X,X,22,17,2295
States,Oklahoma,2011,51,X,1.4556,X,X,X,X,X,X,20,18,1374
States,Oklahoma,2011,52,X,1.26582,X,X,X,X,X,X,13,15,1027
States,Oklahoma,2012,1,X,1.75579,X,X,X,X,X,X,44,18,2506
States,Oklahoma,2012,2,X,1.22227,X,X,X,X,X,X,27,16,2209
States,Oklahoma,2012,3,X,1.18125,X,X,X,X,X,X,32,17,2709
States,Oklahoma,2012,4,X,3.34881,X,X,X,X,X,X,137,20,4091
States,Oklahoma,2012,5,X,3.20573,X,X,X,X,X,X,103,17,3213
States,Oklahoma,2012,6,X,3.14499,X,X,X,X,X,X,118,20,3752
States,Oklahoma,2012,7,X,4.30293,X,X,X,X,X,X,175,19,4067
States,Oklahoma,2012,8,X,5.80408,X,X,X,X,X,X,253,20,4359
States,Oklahoma,2012,9,X,6.02966,X,X,X,X,X,X,248,18,4113
States,Oklahoma,2012,10,X,6.85728,X,X,X,X,X,X,295,19,4302
States,Oklahoma,2012,11,X,8.18255,X,X,X,X,X,X,303,17,3703
States,Oklahoma,2012,12,X,3.92518,X,X,X,X,X,X,128,19,3261
States,Oklahoma,2012,13,X,2.28607,X,X,X,X,X,X,74,17,3237
States,Oklahoma,2012,14,X,1.98482,X,X,X,X,X,X,68,16,3426
States,Oklahoma,2012,15,X,1.07081,X,X,X,X,X,X,31,18,2895
States,Oklahoma,2012,16,X,1.72618,X,X,X,X,X,X,73,21,4229
States,Oklahoma,2012,17,X,2.0202,X,X,X,X,X,X,60,17,2970
States,Oklahoma,2012,18,X,1.32064,X,X,X,X,X,X,43,17,3256
States,Oklahoma,2012,19,X,1.64096,X,X,X,X,X,X,50,16,3047
States,Oklahoma,2012,20,X,0.443262,X,X,X,X,X,X,15,17,3384
States,Oklahoma,2012,21,X,1.50404,X,X,X,X,X,X,41,15,2726
States,Oklahoma,2012,22,X,0.356189,X,X,X,X,X,X,8,17,2246
States,Oklahoma,2012,23,X,1.11607,X,X,X,X,X,X,40,18,3584
States,Oklahoma,2012,24,X,0.195122,X,X,X,X,X,X,4,14,2050
States,Oklahoma,2012,25,X,1.45081,X,X,X,X,X,X,41,17,2826
States,Oklahoma,2012,26,X,0.801974,X,X,X,X,X,X,26,17,3242
States,Oklahoma,2012,27,X,0.834671,X,X,X,X,X,X,26,17,3115
States,Oklahoma,2012,28,X,0.902201,X,X,X,X,X,X,25,15,2771
States,Oklahoma,2012,29,X,0,X,X,X,X,X,X,0,15,1705
States,Oklahoma,2012,30,X,0.315209,X,X,X,X,X,X,8,16,2538
States,Oklahoma,2012,31,X,0.407095,X,X,X,X,X,X,14,18,3439
States,Oklahoma,2012,32,X,0,X,X,X,X,X,X,0,17,2784
States,Oklahoma,2012,33,X,0.0329056,X,X,X,X,X,X,1,15,3039
States,Oklahoma,2012,34,X,1.32582,X,X,X,X,X,X,40,16,3017
States,Oklahoma,2012,35,X,1.33156,X,X,X,X,X,X,40,16,3004
States,Oklahoma,2012,36,X,1.95429,X,X,X,X,X,X,59,19,3019
States,Oklahoma,2012,37,X,1.35613,X,X,X,X,X,X,46,15,3392
States,Oklahoma,2012,38,X,0.667976,X,X,X,X,X,X,17,15,2545
States,Oklahoma,2012,39,X,1.88631,X,X,X,X,X,X,74,18,3923
States,Oklahoma,2012,40,X,1.79942,X,X,X,X,X,X,75,17,4168
States,Oklahoma,2012,41,X,2.38773,X,X,X,X,X,X,109,20,4565
States,Oklahoma,2012,42,X,1.23648,X,X,X,X,X,X,56,20,4529
States,Oklahoma,2012,43,X,1.80451,X,X,X,X,X,X,72,18,3990
States,Oklahoma,2012,44,X,1.68478,X,X,X,X,X,X,62,18,3680
States,Oklahoma,2012,45,X,1.76421,X,X,X,X,X,X,63,18,3571
States,Oklahoma,2012,46,X,1.68627,X,X,X,X,X,X,43,14,2550
States,Oklahoma,2012,47,X,1.95848,X,X,X,X,X,X,50,18,2553
States,Oklahoma,2012,48,X,2.77162,X,X,X,X,X,X,125,19,4510
States,Oklahoma,2012,49,X,3.04892,X,X,X,X,X,X,134,18,4395
States,Oklahoma,2012,50,X,4.37184,X,X,X,X,X,X,190,19,4346
States,Oklahoma,2012,51,X,4.44115,X,X,X,X,X,X,120,19,2702
States,Oklahoma,2012,52,X,10.4434,X,X,X,X,X,X,285,21,2729
States,Oklahoma,2013,1,X,7.87562,X,X,X,X,X,X,271,19,3441
States,Oklahoma,2013,2,X,8.43243,X,X,X,X,X,X,390,19,4625
States,Oklahoma,2013,3,X,9.74255,X,X,X,X,X,X,386,19,3962
States,Oklahoma,2013,4,X,8.25726,X,X,X,X,X,X,398,20,4820
States,Oklahoma,2013,5,X,8.98551,X,X,X,X,X,X,403,20,4485
States,Oklahoma,2013,6,X,5.18067,X,X,X,X,X,X,238,20,4594
States,Oklahoma,2013,7,X,4.9334,X,X,X,X,X,X,200,21,4054
States,Oklahoma,2013,8,X,4.83708,X,X,X,X,X,X,144,19,2977
States,Oklahoma,2013,9,X,4.42518,X,X,X,X,X,X,194,20,4384
States,Oklahoma,2013,10,X,2.98826,X,X,X,X,X,X,140,21,4685
States,Oklahoma,2013,11,X,3.59468,X,X,X,X,X,X,127,18,3533
States,Oklahoma,2013,12,X,2.84058,X,X,X,X,X,X,98,18,3450
States,Oklahoma,2013,13,X,1.78482,X,X,X,X,X,X,71,20,3978
States,Oklahoma,2013,14,X,1.84182,X,X,X,X,X,X,68,17,3692
States,Oklahoma,2013,15,X,1.14596,X,X,X,X,X,X,38,17,3316
States,Oklahoma,2013,16,X,1.42429,X,X,X,X,X,X,57,19,4002
States,Oklahoma,2013,17,X,1.74512,X,X,X,X,X,X,76,20,4355
States,Oklahoma,2013,18,X,0.911162,X,X,X,X,X,X,24,17,2634
States,Oklahoma,2013,19,X,0.66335,X,X,X,X,X,X,16,15,2412
States,Oklahoma,2013,20,X,0.397702,X,X,X,X,X,X,9,14,2263
States,Oklahoma,2013,21,X,0.322321,X,X,X,X,X,X,4,14,1241
States,Oklahoma,2013,22,X,0,X,X,X,X,X,X,0,16,2438
States,Oklahoma,2013,23,X,0.102564,X,X,X,X,X,X,3,17,2925
States,Oklahoma,2013,24,X,0.0788644,X,X,X,X,X,X,2,13,2536
States,Oklahoma,2013,25,X,0.0800641,X,X,X,X,X,X,2,16,2498
States,Oklahoma,2013,26,X,0.0911162,X,X,X,X,X,X,2,16,2195
States,Oklahoma,2013,27,X,0.480307,X,X,X,X,X,X,10,17,2082
States,Oklahoma,2013,28,X,0.293974,X,X,X,X,X,X,6,15,2041
States,Oklahoma,2013,29,X,0.2772,X,X,X,X,X,X,4,15,1443
States,Oklahoma,2013,30,X,0.164069,X,X,X,X,X,X,4,15,2438
States,Oklahoma,2013,31,X,0.0495786,X,X,X,X,X,X,1,17,2017
States,Oklahoma,2013,32,X,0.265722,X,X,X,X,X,X,6,16,2258
States,Oklahoma,2013,33,X,0.162272,X,X,X,X,X,X,4,16,2465
States,Oklahoma,2013,34,X,1.0917,X,X,X,X,X,X,20,13,1832
States,Oklahoma,2013,35,X,0.430866,X,X,X,X,X,X,11,15,2553
States,Oklahoma,2013,36,X,1.62081,X,X,X,X,X,X,43,17,2653
States,Oklahoma,2013,37,X,1.04869,X,X,X,X,X,X,28,16,2670
States,Oklahoma,2013,38,X,0.842171,X,X,X,X,X,X,27,17,3206
States,Oklahoma,2013,39,X,1.02987,X,X,X,X,X,X,30,17,2913
States,Oklahoma,2013,40,X,2.33181,X,X,X,X,X,X,87,20,3731
States,Oklahoma,2013,41,X,1.87829,X,X,X,X,X,X,75,19,3993
States,Oklahoma,2013,42,X,2.11759,X,X,X,X,X,X,85,20,4014
States,Oklahoma,2013,43,X,2.4853,X,X,X,X,X,X,93,19,3742
States,Oklahoma,2013,44,X,2.48809,X,X,X,X,X,X,94,19,3778
States,Oklahoma,2013,45,X,3.53245,X,X,X,X,X,X,123,18,3482
States,Oklahoma,2013,46,X,3.42067,X,X,X,X,X,X,141,20,4122
States,Oklahoma,2013,47,X,3.03972,X,X,X,X,X,X,137,20,4507
States,Oklahoma,2013,48,X,2.54652,X,X,X,X,X,X,78,20,3063
States,Oklahoma,2013,49,X,4.32297,X,X,X,X,X,X,121,16,2799
States,Oklahoma,2013,50,X,4.06279,X,X,X,X,X,X,176,22,4332
States,Oklahoma,2013,51,X,4.68674,X,X,X,X,X,X,193,19,4118
States,Oklahoma,2013,52,X,7.26619,X,X,X,X,X,X,202,20,2780
States,Oklahoma,2014,1,X,6.62417,X,X,X,X,X,X,239,21,3608
States,Oklahoma,2014,2,X,6.94503,X,X,X,X,X,X,331,19,4766
States,Oklahoma,2014,3,X,7.63397,X,X,X,X,X,X,302,19,3956
States,Oklahoma,2014,4,X,7.53382,X,X,X,X,X,X,362,22,4805
States,Oklahoma,2014,5,X,8.74261,X,X,X,X,X,X,340,21,3889
States,Oklahoma,2014,6,X,8.5917,X,X,X,X,X,X,327,21,3806
States,Oklahoma,2014,7,X,3.5958,X,X,X,X,X,X,137,20,3810
States,Oklahoma,2014,8,X,5.38348,X,X,X,X,X,X,219,18,4068
States,Oklahoma,2014,9,X,3.79888,X,X,X,X,X,X,170,19,4475
States,Oklahoma,2014,10,X,3.4255,X,X,X,X,X,X,140,21,4087
States,Oklahoma,2014,11,X,3.00021,X,X,X,X,X,X,142,21,4733
States,Oklahoma,2014,12,X,2.96679,X,X,X,X,X,X,109,19,3674
States,Oklahoma,2014,13,X,2.25514,X,X,X,X,X,X,102,22,4523
States,Oklahoma,2014,14,X,2.32617,X,X,X,X,X,X,92,20,3955
States,Oklahoma,2014,15,X,2.30092,X,X,X,X,X,X,102,22,4433
States,Oklahoma,2014,16,X,1.83402,X,X,X,X,X,X,80,21,4362
States,Oklahoma,2014,17,X,1.90706,X,X,X,X,X,X,71,20,3723
States,Oklahoma,2014,18,X,1.71875,X,X,X,X,X,X,77,22,4480
States,Oklahoma,2014,19,X,1.25837,X,X,X,X,X,X,47,19,3735
States,Oklahoma,2014,20,X,2.18103,X,X,X,X,X,X,80,20,3668
States,Oklahoma,2014,21,X,0.40724,X,X,X,X,X,X,9,18,2210
States,Oklahoma,2014,22,X,0.593178,X,X,X,X,X,X,12,15,2023
States,Oklahoma,2014,23,X,0.414201,X,X,X,X,X,X,7,15,1690
States,Oklahoma,2014,24,X,0.312695,X,X,X,X,X,X,5,15,1599
States,Oklahoma,2014,25,X,0.0761325,X,X,X,X,X,X,2,17,2627
States,Oklahoma,2014,26,X,0.171527,X,X,X,X,X,X,4,15,2332
States,Oklahoma,2014,27,X,0.243072,X,X,X,X,X,X,5,15,2057
States,Oklahoma,2014,28,X,0.168634,X,X,X,X,X,X,3,15,1779
States,Oklahoma,2014,29,X,0.0563698,X,X,X,X,X,X,1,14,1774
States,Oklahoma,2014,30,X,0.202737,X,X,X,X,X,X,4,17,1973
States,Oklahoma,2014,31,X,0.110681,X,X,X,X,X,X,2,14,1807
States,Oklahoma,2014,32,X,0.756144,X,X,X,X,X,X,16,14,2116
States,Oklahoma,2014,33,X,0.646987,X,X,X,X,X,X,16,16,2473
States,Oklahoma,2014,34,X,0.191571,X,X,X,X,X,X,4,15,2088
States,Oklahoma,2014,35,X,0.611621,X,X,X,X,X,X,16,16,2616
States,Oklahoma,2014,36,X,1.11562,X,X,X,X,X,X,22,16,1972
States,Oklahoma,2014,37,X,0.694927,X,X,X,X,X,X,20,17,2878
States,Oklahoma,2014,38,X,1.46689,X,X,X,X,X,X,35,15,2386
States,Oklahoma,2014,39,X,1.00074,X,X,X,X,X,X,27,17,2698
States,Oklahoma,2014,40,X,1.85456,X,X,X,X,X,X,38,14,2049
States,Oklahoma,2014,41,X,2.47019,X,X,X,X,X,X,58,17,2348
States,Oklahoma,2014,42,X,1.36633,X,X,X,X,X,X,53,19,3879
States,Oklahoma,2014,43,X,1.07742,X,X,X,X,X,X,43,18,3991
States,Oklahoma,2014,44,X,1.40476,X,X,X,X,X,X,59,18,4200
States,Oklahoma,2014,45,X,1.38249,X,X,X,X,X,X,21,18,1519
States,Oklahoma,2014,46,X,2.13992,X,X,X,X,X,X,78,16,3645
States,Oklahoma,2014,47,X,1.13288,X,X,X,X,X,X,37,18,3266
States,Oklahoma,2014,48,X,2.17319,X,X,X,X,X,X,65,18,2991
States,Oklahoma,2014,49,X,2.54709,X,X,X,X,X,X,119,19,4672
States,Oklahoma,2014,50,X,5.70992,X,X,X,X,X,X,224,18,3923
States,Oklahoma,2014,51,X,4.44392,X,X,X,X,X,X,189,17,4253
States,Oklahoma,2014,52,X,4.94555,X,X,X,X,X,X,109,18,2204
States,Oklahoma,2014,53,X,6.69665,X,X,X,X,X,X,134,17,2001
States,Oklahoma,2015,1,X,5.88416,X,X,X,X,X,X,192,19,3263
States,Oklahoma,2015,2,X,11.0353,X,X,X,X,X,X,356,17,3226
States,Oklahoma,2015,3,X,11.3323,X,X,X,X,X,X,279,17,2462
States,Oklahoma,2015,4,X,10.5877,X,X,X,X,X,X,236,16,2229
States,Oklahoma,2015,5,X,9.63973,X,X,X,X,X,X,297,17,3081
States,Oklahoma,2015,6,X,11.4717,X,X,X,X,X,X,304,17,2650
States,Oklahoma,2015,7,X,8.99183,X,X,X,X,X,X,198,19,2202
States,Oklahoma,2015,8,X,8.48383,X,X,X,X,X,X,202,17,2381
States,Oklahoma,2015,9,X,5.82613,X,X,X,X,X,X,128,17,2197
States,Oklahoma,2015,10,X,7.09603,X,X,X,X,X,X,184,16,2593
States,Oklahoma,2015,11,X,5.73356,X,X,X,X,X,X,136,17,2372
States,Oklahoma,2015,12,X,4.25296,X,X,X,X,X,X,115,17,2704
States,Oklahoma,2015,13,X,3.24472,X,X,X,X,X,X,83,18,2558
States,Oklahoma,2015,14,X,2.7066,X,X,X,X,X,X,75,19,2771
States,Oklahoma,2015,15,X,1.67577,X,X,X,X,X,X,46,17,2745
States,Oklahoma,2015,16,X,1.30879,X,X,X,X,X,X,32,19,2445
States,Oklahoma,2015,17,X,1.23579,X,X,X,X,X,X,25,16,2023
States,Oklahoma,2015,18,X,1.98118,X,X,X,X,X,X,40,19,2019
States,Oklahoma,2015,19,X,1.00287,X,X,X,X,X,X,21,14,2094
States,Oklahoma,2015,20,X,0.432633,X,X,X,X,X,X,7,14,1618
States,Oklahoma,2015,21,X,0.862069,X,X,X,X,X,X,16,15,1856
States,Oklahoma,2015,22,X,0.56391,X,X,X,X,X,X,9,12,1596
States,Oklahoma,2015,23,X,0.21097,X,X,X,X,X,X,3,12,1422
States,Oklahoma,2015,24,X,0.47081,X,X,X,X,X,X,10,15,2124
States,Oklahoma,2015,25,X,0.363471,X,X,X,X,X,X,8,15,2201
States,Oklahoma,2015,26,X,0.562852,X,X,X,X,X,X,6,12,1066
States,Oklahoma,2015,27,X,0.488998,X,X,X,X,X,X,10,15,2045
States,Oklahoma,2015,28,X,0.47138,X,X,X,X,X,X,7,12,1485
States,Oklahoma,2015,29,X,0.399401,X,X,X,X,X,X,8,15,2003
States,Oklahoma,2015,30,X,0.520833,X,X,X,X,X,X,9,15,1728
States,Oklahoma,2015,31,X,0,X,X,X,X,X,X,0,14,1459
States,Oklahoma,2015,32,X,0.493827,X,X,X,X,X,X,10,14,2025
States,Oklahoma,2015,33,X,0.660905,X,X,X,X,X,X,13,15,1967
States,Oklahoma,2015,34,X,0.420168,X,X,X,X,X,X,9,15,2142
States,Oklahoma,2015,35,X,0.671488,X,X,X,X,X,X,13,15,1936
States,Oklahoma,2015,36,X,0.596421,X,X,X,X,X,X,9,13,1509
States,Oklahoma,2015,37,X,1.45985,X,X,X,X,X,X,36,17,2466
States,Oklahoma,2015,38,X,1.08949,X,X,X,X,X,X,28,17,2570
States,Oklahoma,2015,39,X,1.06336,X,X,X,X,X,X,24,13,2257
States,Oklahoma,2015,40,X,0.937038,X,X,X,X,X,X,57,28,6083
States,Oklahoma,2015,41,X,2.1645,X,X,X,X,X,X,130,28,6006
States,Oklahoma,2015,42,X,2.18176,X,X,X,X,X,X,133,26,6096
States,Oklahoma,2015,43,X,2.18795,X,X,X,X,X,X,122,25,5576
States,Oklahoma,2015,44,X,2.13297,X,X,X,X,X,X,111,25,5204
States,Oklahoma,2015,45,X,3.17486,X,X,X,X,X,X,199,26,6268
States,Oklahoma,2015,46,X,2.25944,X,X,X,X,X,X,143,25,6329
States,Oklahoma,2015,47,X,4.18859,X,X,X,X,X,X,199,27,4751
States,Oklahoma,2015,48,X,2.93651,X,X,X,X,X,X,185,27,6300
States,Oklahoma,2015,49,X,2.80758,X,X,X,X,X,X,157,25,5592
States,Oklahoma,2015,50,X,2.10428,X,X,X,X,X,X,113,24,5370
States,Oklahoma,2015,51,X,3.46522,X,X,X,X,X,X,141,28,4069
States,Oklahoma,2015,52,X,3.75139,X,X,X,X,X,X,169,28,4505
States,Oklahoma,2016,1,X,2.32655,X,X,X,X,X,X,112,22,4814
States,Oklahoma,2016,2,X,2.78759,X,X,X,X,X,X,150,26,5381
States,Oklahoma,2016,3,X,3.67476,X,X,X,X,X,X,221,26,6014
States,Oklahoma,2016,4,X,3.51783,X,X,X,X,X,X,218,25,6197
States,Oklahoma,2016,5,X,3.41487,X,X,X,X,X,X,215,26,6296
States,Oklahoma,2016,6,X,4.41915,X,X,X,X,X,X,264,25,5974
States,Oklahoma,2016,7,X,3.59483,X,X,X,X,X,X,214,24,5953
States,Oklahoma,2016,8,X,3.86364,X,X,X,X,X,X,238,26,6160
States,Oklahoma,2016,9,X,3.16993,X,X,X,X,X,X,183,26,5773
States,Oklahoma,2016,10,X,4.42237,X,X,X,X,X,X,276,27,6241
States,Oklahoma,2016,11,X,3.11838,X,X,X,X,X,X,162,27,5195
States,Oklahoma,2016,12,X,3.48019,X,X,X,X,X,X,188,25,5402
States,Oklahoma,2016,13,X,1.88423,X,X,X,X,X,X,97,25,5148
States,Oklahoma,2016,14,X,2.37131,X,X,X,X,X,X,123,24,5187
States,Oklahoma,2016,15,X,2.871,X,X,X,X,X,X,148,24,5155
States,Oklahoma,2016,16,X,1.57905,X,X,X,X,X,X,79,24,5003
States,Oklahoma,2016,17,X,1.71198,X,X,X,X,X,X,85,24,4965
States,Oklahoma,2016,18,X,2.1802,X,X,X,X,X,X,113,26,5183
States,Oklahoma,2016,19,X,1.17994,X,X,X,X,X,X,52,21,4407
States,Oklahoma,2016,20,X,1.5252,X,X,X,X,X,X,69,22,4524
States,Oklahoma,2016,21,X,0.392734,X,X,X,X,X,X,8,16,2037
States,Oklahoma,2016,22,X,0.556019,X,X,X,X,X,X,20,17,3597
States,Oklahoma,2016,23,X,0.587248,X,X,X,X,X,X,21,16,3576
States,Oklahoma,2016,24,X,0.44596,X,X,X,X,X,X,17,17,3812
States,Oklahoma,2016,25,X,0.127429,X,X,X,X,X,X,4,16,3139
States,Oklahoma,2016,26,X,0.135777,X,X,X,X,X,X,4,15,2946
States,Oklahoma,2016,27,X,0.541516,X,X,X,X,X,X,15,14,2770
States,Oklahoma,2016,28,X,0.446163,X,X,X,X,X,X,15,14,3362
States,Oklahoma,2016,29,X,0.392749,X,X,X,X,X,X,13,13,3310
States,Oklahoma,2016,30,X,0.344927,X,X,X,X,X,X,12,16,3479
States,Oklahoma,2016,31,X,0.0532056,X,X,X,X,X,X,2,15,3759
States,Oklahoma,2016,32,X,0.388098,X,X,X,X,X,X,12,14,3092
States,Oklahoma,2016,33,X,0.418177,X,X,X,X,X,X,15,14,3587
States,Oklahoma,2016,34,X,0.432783,X,X,X,X,X,X,16,14,3697
States,Oklahoma,2016,35,X,0.455466,X,X,X,X,X,X,18,15,3952
States,Oklahoma,2016,36,X,0.419036,X,X,X,X,X,X,14,14,3341
States,Oklahoma,2016,37,X,0.5,X,X,X,X,X,X,17,15,3400
States,Oklahoma,2016,38,X,0.493052,X,X,X,X,X,X,11,14,2231
States,Oklahoma,2016,39,X,1.23229,X,X,X,X,X,X,40,15,3246
States,Oklahoma,2016,40,X,0.738512,X,X,X,X,X,X,27,18,3656
States,Oklahoma,2016,41,X,2.26164,X,X,X,X,X,X,102,19,4510
States,Oklahoma,2016,42,X,1.19471,X,X,X,X,X,X,47,17,3934
States,Oklahoma,2016,43,X,2.9886,X,X,X,X,X,X,152,22,5086
States,Oklahoma,2016,44,X,2.46645,X,X,X,X,X,X,136,24,5514
States,Oklahoma,2016,45,X,2.4456,X,X,X,X,X,X,118,20,4825
States,Oklahoma,2016,46,X,3.37127,X,X,X,X,X,X,157,19,4657
States,Oklahoma,2016,47,X,3.04288,X,X,X,X,X,X,110,22,3615
States,Oklahoma,2016,48,X,3.21187,X,X,X,X,X,X,171,22,5324
States,Oklahoma,2016,49,X,3.42868,X,X,X,X,X,X,175,23,5104
States,Oklahoma,2016,50,X,5.09349,X,X,X,X,X,X,237,21,4653
States,Oklahoma,2016,51,X,4.39372,X,X,X,X,X,X,179,20,4074
States,Oklahoma,2016,52,X,6.1,X,X,X,X,X,X,244,21,4000
States,Oklahoma,2017,1,X,6.34468,X,X,X,X,X,X,289,21,4555
States,Oklahoma,2017,2,X,8.13977,X,X,X,X,X,X,403,19,4951
States,Oklahoma,2017,3,X,8.77725,X,X,X,X,X,X,463,19,5275
States,Oklahoma,2017,4,X,11.5014,X,X,X,X,X,X,609,20,5295
States,Oklahoma,2017,5,X,15.5039,X,X,X,X,X,X,780,17,5031
States,Oklahoma,2017,6,X,14.9247,X,X,X,X,X,X,941,22,6305
States,Oklahoma,2017,7,X,11.7363,X,X,X,X,X,X,680,19,5794
States,Oklahoma,2017,8,X,10.431,X,X,X,X,X,X,593,22,5685
States,Oklahoma,2017,9,X,9.11975,X,X,X,X,X,X,460,18,5044
States,Oklahoma,2017,10,X,6.91892,X,X,X,X,X,X,320,18,4625
States,Oklahoma,2017,11,X,6.32794,X,X,X,X,X,X,274,20,4330
States,Oklahoma,2017,12,X,6.54985,X,X,X,X,X,X,314,20,4794
States,Oklahoma,2017,13,X,4.20508,X,X,X,X,X,X,187,17,4447
States,Oklahoma,2017,14,X,4.27716,X,X,X,X,X,X,200,19,4676
States,Oklahoma,2017,15,X,2.63003,X,X,X,X,X,X,134,20,5095
States,Oklahoma,2017,16,X,1.84817,X,X,X,X,X,X,93,19,5032
States,Oklahoma,2017,17,X,1.98133,X,X,X,X,X,X,104,21,5249
States,Oklahoma,2017,18,X,1.32593,X,X,X,X,X,X,74,21,5581
States,Oklahoma,2017,19,X,1.59939,X,X,X,X,X,X,84,21,5252
States,Oklahoma,2017,20,X,1.4341,X,X,X,X,X,X,63,21,4393
States,Oklahoma,2017,21,X,0.558003,X,X,X,X,X,X,19,15,3405
