logF_0,logB_0,a,b,c,alpha,Beta,gamma,sigmaF,sigmaB,logRho,sigma_obs,loglik,loglik.se
0.8572112454304405,2.9130875570035935,1.4274129820294454,0.8526416376058791,0.23174972745087735,0.05504091170986346,0.006648235826078815,0.12144273254019096,2.2609231230201394,0.5213916053585426,0.3709605849447104,0.49456482383926154,-176.32224810959215,0.681592234995241
0.5176002425227682,1.4845723664416401,1.8862936143076166,1.9507360725377478,0.30368812500796794,0.09402692636475887,0.11655325279730003,0.3322385750397252,0.32080212594158064,0.1710306692928511,0.29991824525345656,0.6043147949243068,-264.13725778785954,0.716810883162823
